,concept,label,standard_concept,2022-12-31,2021-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_AssetsAbstract,Assets,,,,1,True,False,False,,,,,,,,,us-gaap_StatementOfFinancialPositionAbstract
1,us-gaap_AssetsCurrentAbstract,Current assets:,,,,2,True,False,False,,,,,,,,,us-gaap_AssetsAbstract
2,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash and cash equivalents,CashAndMarketableSecurities,1910000000.0,2585000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
3,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash in bank accounts,,1160000000.0,1103000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_CashMember,Cash in bank accounts,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
4,us-gaap_CashAndCashEquivalentsAtCarryingValue,Money market,,599000000.0,1079000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
5,us-gaap_CashAndCashEquivalentsAtCarryingValue,Time Deposits,,130000000.0,387000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_BankTimeDepositsMember,Time Deposits,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time Deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
6,us-gaap_CashAndCashEquivalentsAtCarryingValue,U.S. government debt securities,,21000000.0,0.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_USGovernmentAgenciesDebtSecuritiesMember,U.S. government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
7,us-gaap_CashAndCashEquivalentsAtCarryingValue,Foreign government debt securities,,0.0,16000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
8,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Restricted cash and cash equivalents,RestrictedCashCurrent,1453000000.0,1063000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
9,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Securitization transactions,,459000000.0,282000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,meli_SecuritizationTransactionsMember,Securitization transactions,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Securitization transactions,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
10,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Foreign government debt securities (Central Bank of Brazil mandatory guarantee),,158000000.0,296000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,meli_SovereignDebtSecuritiesSecuredLinesOfCreditGuaranteeMember,Foreign government debt securities (Central Bank of Brazil mandatory guarantee),us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities (Central Bank of Brazil mandatory guarantee),,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
11,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Argentina - Cash in bank accounts,,496000000.0,449000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_AR,Argentina,"srt:StatementGeographicalAxis: Argentina, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
12,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Cash in bank accounts,,9000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
13,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Time Deposits,,239000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time Deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
14,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Cash in bank accounts,,4000000.0,21000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
15,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Time Deposits,,49000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time Deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
16,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Money market,,33000000.0,15000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
17,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Columbia - Cash in bank accounts,,1000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,meli_ColumbiaMember,Columbia,"srt:StatementGeographicalAxis: Columbia, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
18,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Columbia - Money market,,5000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,meli_ColumbiaMember,Columbia,"srt:StatementGeographicalAxis: Columbia, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
19,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Trust Created In Brazil,,459000000.0,282000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
20,us-gaap_ShortTermInvestments,"Short-term investments ($1,219 and $602 held in guarantee - Note 5)",ShortTermInvestments,2339000000.0,810000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
21,us-gaap_ShortTermInvestments,U.S. government debt securities,,558000000.0,150000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_USGovernmentAgenciesDebtSecuritiesMember,U.S. government debt securities,us-gaap:InvestmentTypeAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
22,us-gaap_ShortTermInvestments,Time deposits and money market,,1219000000.0,602000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_CentralBankOfBrazilMandatoryGuaranteeMember,Time deposits and money market,us-gaap:InvestmentTypeAxis: Time deposits and money market,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
23,us-gaap_ShortTermInvestments,Foreign government debt securities,,123000000.0,42000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:InvestmentTypeAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
24,us-gaap_ShortTermInvestments,Time Deposits,,439000000.0,16000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_BankTimeDepositsMember,Time Deposits,us-gaap:InvestmentTypeAxis: Time Deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
25,us-gaap_AccountsReceivableNetCurrent,"Accounts receivable, net",TradeReceivables,130000000.0,98000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
26,us-gaap_ReceivablesFromCustomers,"Credit card receivables and other means of payments, net",TradeReceivables,2946000000.0,1839000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
27,us-gaap_ReceivablesFromCustomers,Trust Created In Brazil,,317000000.0,278000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
28,us-gaap_NotesAndLoansReceivableNetCurrent,"Loans receivable, net of allowances of $1,074 and $408 (Note 7)",TradeReceivables,1704000000.0,1199000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
29,us-gaap_NotesAndLoansReceivableNetCurrent,Trust Created In Brazil,,799000000.0,608000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
30,us-gaap_PrepaidExpenseCurrent,Prepaid expenses,PrepaidExpenses,38000000.0,40000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
31,us-gaap_InventoryNet,Inventories,Inventories,152000000.0,253000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
32,meli_CustomerCryptoAssetsSafeguardingAssets,Customer crypto-assets safeguarding assets (Note 2),,15000000.0,0.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
33,meli_CustomerCryptoAssetsSafeguardingAssets,Bitcoin,,6000000.0,,4,False,True,True,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis,meli_BitcoinMember,Bitcoin,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis: Bitcoin,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
34,meli_CustomerCryptoAssetsSafeguardingAssets,Ether,,5000000.0,,4,False,True,True,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis,meli_EtherMember,Ether,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis: Ether,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
35,meli_CustomerCryptoAssetsSafeguardingAssets,Other Crypto Assets,,4000000.0,,4,False,True,True,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis,meli_OtherCryptoAssetsMember,Other Crypto Assets,us-gaap:IndefiniteLivedIntangibleAssetsByMajorClassAxis: Other Crypto Assets,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
36,us-gaap_OtherAssetsCurrent,Other assets,OtherNonOperatingCurrentAssets,266000000.0,288000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
37,us-gaap_OtherAssetsCurrent,VAT credits,,17000000.0,26000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_ValueAddedTaxCreditsMember,VAT credits,us-gaap:BalanceSheetLocationAxis: VAT credits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
38,us-gaap_OtherAssetsCurrent,Income tax credits,,65000000.0,91000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_IncomeTaxCreditsMember,Income tax credits,us-gaap:BalanceSheetLocationAxis: Income tax credits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
39,us-gaap_OtherAssetsCurrent,Sales tax credits,,30000000.0,36000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_SalesTaxMember,Sales tax credits,us-gaap:BalanceSheetLocationAxis: Sales tax credits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
40,us-gaap_OtherAssetsCurrent,Advance to ATM providers,,38000000.0,46000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_AdvancesToAtmProvidersMember,Advance to ATM providers,us-gaap:BalanceSheetLocationAxis: Advance to ATM providers,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
41,us-gaap_OtherAssetsCurrent,Advance to suppliers,,17000000.0,8000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_AdvanceToSuppliersMember,Advance to suppliers,us-gaap:BalanceSheetLocationAxis: Advance to suppliers,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
42,us-gaap_OtherAssetsCurrent,Derivative Instruments,,1000000.0,10000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,us-gaap_DerivativeFinancialInstrumentsAssetsMember,Derivative Instruments,us-gaap:BalanceSheetLocationAxis: Derivative Instruments,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
43,us-gaap_OtherAssetsCurrent,Tax credit from promotional regime in Argentina,,15000000.0,13000000.0,4,False,True,False,us-gaap:BalanceSheetLocationAxis,meli_TaxCreditFromPromotionalRegimeInArgentinaMember,Tax credit from promotional regime in Argentina,us-gaap:BalanceSheetLocationAxis: Tax credit from promotional regime in Argentina,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
