,concept,label,standard_concept,2023-12-31,2022-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_AssetsAbstract,Assets,,,,1,True,False,False,,,,,,,,,us-gaap_StatementOfFinancialPositionAbstract
1,us-gaap_AssetsCurrentAbstract,Current assets:,,,,2,True,False,False,,,,,,,,,us-gaap_AssetsAbstract
2,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash and cash equivalents,CashAndMarketableSecurities,2556000000.0,1910000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
3,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash in bank accounts,,1458000000.0,1160000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_CashMember,Cash in bank accounts,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
4,us-gaap_CashAndCashEquivalentsAtCarryingValue,Money market,,639000000.0,599000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
5,us-gaap_CashAndCashEquivalentsAtCarryingValue,Time deposits,,367000000.0,130000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_BankTimeDepositsMember,Time deposits,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
6,us-gaap_CashAndCashEquivalentsAtCarryingValue,U.S. government debt securities,,60000000.0,21000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_USGovernmentAgenciesDebtSecuritiesMember,U.S. government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
7,us-gaap_CashAndCashEquivalentsAtCarryingValue,Foreign government debt securities,,32000000.0,0.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
8,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Restricted cash and cash equivalents,RestrictedCashCurrent,1292000000.0,1453000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
9,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Securitization transactions,,355000000.0,459000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,meli_SecuritizationTransactionsMember,Securitization transactions,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Securitization transactions,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
10,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Foreign government debt securities (Central Bank of Brazil mandatory guarantee),,114000000.0,158000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,meli_SovereignDebtSecuritiesSecuredLinesOfCreditGuaranteeMember,Foreign government debt securities (Central Bank of Brazil mandatory guarantee),us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities (Central Bank of Brazil mandatory guarantee),,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
11,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Argentina - Cash in bank accounts,,309000000.0,496000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_AR,Argentina,"srt:StatementGeographicalAxis: Argentina, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
12,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Cash in bank accounts,,91000000.0,9000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
13,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Time deposits,,314000000.0,239000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
14,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Cash in bank accounts,,42000000.0,4000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
15,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Time deposits,,54000000.0,49000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
16,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Money market,,7000000.0,33000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
17,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Cash in bank accounts,,1000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
18,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Time deposits,,1000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
19,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Money market,,2000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
20,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Foreign government debt securities,,2000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
21,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Colombia - Cash in bank accounts,,0.0,1000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CO,Colombia,"srt:StatementGeographicalAxis: Colombia, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
22,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Colombia - Money market,,0.0,5000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CO,Colombia,"srt:StatementGeographicalAxis: Colombia, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
23,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Trust Created In Brazil,,355000000.0,459000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilArgentineAndMexicoMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
24,us-gaap_ShortTermInvestments,Short-term investments,ShortTermInvestments,3480000000.0,2339000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
25,us-gaap_ShortTermInvestments,U.S. government debt securities,,1009000000.0,558000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_U.sGovernmentDebtSecurititesMember,U.S. government debt securities,us-gaap:InvestmentTypeAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
26,us-gaap_ShortTermInvestments,Foreign government debt securities,,2451000000.0,1342000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:InvestmentTypeAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
27,us-gaap_ShortTermInvestments,Time deposits,,15000000.0,439000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_BankTimeDepositsMember,Time deposits,us-gaap:InvestmentTypeAxis: Time deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
28,us-gaap_ShortTermInvestments,Corporate debt securities,,5000000.0,0.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_CorporateDebtSecuritiesMember,Corporate debt securities,us-gaap:InvestmentTypeAxis: Corporate debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
29,us-gaap_ShortTermInvestments,Foreign government debt securities - Guarantee of line of credit,,6000000.0,,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,"us-gaap:InvestmentTypeAxis: Foreign government debt securities, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Guarantee of line of credit",debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
30,us-gaap_AccountsReceivableNetCurrent,"Accounts receivable, net",TradeReceivables,156000000.0,130000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
31,us-gaap_ReceivablesFromCustomers,"Credit card receivables and other means of payments, net",TradeReceivables,3632000000.0,2946000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
32,us-gaap_ReceivablesFromCustomers,Trust Created In Brazil,,105000000.0,317000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilArgentineAndMexicoMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
33,us-gaap_FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,"Loans receivable, net of allowances of $1,042 and $1,074 (Note 7)",TradeReceivables,2629000000.0,1704000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
34,us-gaap_InventoryNet,Inventories,Inventories,238000000.0,152000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
35,srt_SafeguardingAssetPlatformOperatorCryptoAsset,Customer crypto-assets safeguarding assets,,34000000.0,15000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
36,srt_SafeguardingAssetPlatformOperatorCryptoAsset,Bitcoin,,18000000.0,6000000.0,4,False,True,False,srt:CryptoAssetAxis,meli_BitcoinMember,Bitcoin,srt:CryptoAssetAxis: Bitcoin,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
37,srt_SafeguardingAssetPlatformOperatorCryptoAsset,Ether,,7000000.0,5000000.0,4,False,True,False,srt:CryptoAssetAxis,meli_EtherMember,Ether,srt:CryptoAssetAxis: Ether,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
38,srt_SafeguardingAssetPlatformOperatorCryptoAsset,"Crypto-Asset, Other",,9000000.0,4000000.0,4,False,True,False,srt:CryptoAssetAxis,srt_CryptoAssetOtherMember,"Crypto-Asset, Other","srt:CryptoAssetAxis: Crypto-Asset, Other",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
39,srt_SafeguardingAssetPlatformOperatorCryptoAsset,"Customer crypto-assets safeguarding assets - Fair Value, Recurring",,34000000.0,15000000.0,4,False,True,True,us-gaap:FairValueByAssetClassAxis,meli_DigitalAssetsMember,Customer crypto-assets safeguarding assets,"us-gaap:FairValueByAssetClassAxis: Customer crypto-assets safeguarding assets, us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
40,srt_SafeguardingAssetPlatformOperatorCryptoAsset,"Customer crypto-assets safeguarding assets - Quoted Prices in active markets for identical Assets (Level 1) - Fair Value, Recurring",,0.0,0.0,4,False,True,True,us-gaap:FairValueByAssetClassAxis,meli_DigitalAssetsMember,Customer crypto-assets safeguarding assets,"us-gaap:FairValueByAssetClassAxis: Customer crypto-assets safeguarding assets, us-gaap:FairValueByFairValueHierarchyLevelAxis: Quoted Prices in active markets for identical Assets (Level 1), us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
