,concept,label,standard_concept,2023-12-31,2022-12-31,2021-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_Revenues,Net revenues,Revenue,14473000000.0,10537000000.0,7069000000.0,4,False,False,False,,,,,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
1,us-gaap_Revenues,Net service revenues,,12983000000.0,9442000000.0,6149000000.0,4,False,True,False,srt:ProductOrServiceAxis,us-gaap_ServiceMember,Net service revenues,srt:ProductOrServiceAxis: Net service revenues,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
2,us-gaap_Revenues,Net product revenues,,1490000000.0,1095000000.0,920000000.0,4,False,True,False,srt:ProductOrServiceAxis,us-gaap_ProductMember,Net product revenues,srt:ProductOrServiceAxis: Net product revenues,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
3,us-gaap_Revenues,Brazil,,7595000000.0,5666000000.0,3910000000.0,4,False,True,True,us-gaap:StatementBusinessSegmentsAxis,meli_BrazilSegmentMember,Brazil,us-gaap:StatementBusinessSegmentsAxis: Brazil,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
4,us-gaap_Revenues,Argentina,,3240000000.0,2500000000.0,1531000000.0,4,False,True,True,us-gaap:StatementBusinessSegmentsAxis,meli_ArgentinaSegmentMember,Argentina,us-gaap:StatementBusinessSegmentsAxis: Argentina,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
5,us-gaap_Revenues,Mexico,,2985000000.0,1864000000.0,1172000000.0,4,False,True,True,us-gaap:StatementBusinessSegmentsAxis,meli_MexicoSegmentMember,Mexico,us-gaap:StatementBusinessSegmentsAxis: Mexico,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
6,us-gaap_Revenues,Other Countries,,653000000.0,507000000.0,456000000.0,4,False,True,True,us-gaap:StatementBusinessSegmentsAxis,meli_OtherCountriesSegmentMember,Other Countries,us-gaap:StatementBusinessSegmentsAxis: Other Countries,credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
7,us-gaap_Revenues,Operating Segments - Services - Brazil - Commerce,,3655000000.0,2585000000.0,2076000000.0,4,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, srt:ProductOrServiceAxis: Services, us-gaap:StatementBusinessSegmentsAxis: Brazil, us-gaap:SubsegmentsAxis: Commerce",credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
8,us-gaap_Revenues,Operating Segments - Services - Argentina - Commerce,,1036000000.0,814000000.0,614000000.0,4,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, srt:ProductOrServiceAxis: Services, us-gaap:StatementBusinessSegmentsAxis: Argentina, us-gaap:SubsegmentsAxis: Commerce",credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
9,us-gaap_Revenues,Operating Segments - Services - Mexico - Commerce,,1653000000.0,1036000000.0,756000000.0,4,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Operating Segments,"srt:ConsolidationItemsAxis: Operating Segments, srt:ProductOrServiceAxis: Services, us-gaap:StatementBusinessSegmentsAxis: Mexico, us-gaap:SubsegmentsAxis: Commerce",credit,1.0,1.0,us-gaap_GrossProfit,us-gaap_StatementLineItems
