,concept,label,standard_concept,2023-12-31,2022-12-31,2021-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
18,us-gaap_DepreciationAndAmortization,Depreciation and amortization,DepreciationExpense,516797000.0,449976000.0,416277000.0,2,False,False,False,,,,,debit,-1.0,1.0,us-gaap_OperatingIncomeLoss,us-gaap_Revenues
19,us-gaap_GainLossOnDispositionOfAssets,Gain on disposal of operating assets,GainLossOnAssetSalesCF,-13927000.0,-32082000.0,-1211000.0,2,False,False,False,,,,,,1.0,-1.0,us-gaap_OperatingIncomeLoss,us-gaap_Revenues
20,us-gaap_OtherGeneralExpense,Corporate expenses,NonoperatingIncomeExpense,330817000.0,237834000.0,160428000.0,2,False,False,False,,,,,,-1.0,1.0,us-gaap_OperatingIncomeLoss,us-gaap_Revenues
21,us-gaap_OperatingIncomeLoss,Operating income (loss),OperatingIncomeLoss,1066203000.0,732118000.0,-417858000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
22,us-gaap_InterestExpense,Interest expense,InterestExpense,350244000.0,278483000.0,282440000.0,2,False,False,False,,,,,debit,-1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
23,us-gaap_GainsLossesOnExtinguishmentOfDebt,Loss on extinguishment of debt,InterestExpense,18504000.0,-0.0,-0.0,2,False,False,False,,,,,,1.0,-1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
24,us-gaap_InvestmentIncomeInterest,Interest income,InterestAndDividendIncome,-237818000.0,-77620000.0,-6625000.0,2,False,False,False,,,,,credit,1.0,-1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
25,us-gaap_IncomeLossFromEquityMethodInvestments,Equity in losses (earnings) of nonconsolidated affiliates,EquityMethodInvestmentIncome,5455000.0,-10571000.0,-2520000.0,2,False,False,False,,,,,,1.0,-1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
26,us-gaap_GainLossOnInvestments,Loss (gain) from sale of investments in nonconsolidated affiliates,GainLossOnInvestmentsIS,341000.0,-448000.0,-83578000.0,2,False,False,False,,,,,credit,1.0,-1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
27,us-gaap_OtherNonoperatingIncomeExpense,"Other expense, net",NonoperatingIncomeExpense,34933000.0,36827000.0,3692000.0,2,False,False,False,,,,,credit,1.0,-1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
28,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Income (loss) before income taxes,PretaxIncomeLoss,894544000.0,505447000.0,-611267000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_ProfitLoss,us-gaap_IncomeStatementAbstract
29,us-gaap_IncomeTaxExpenseBenefit,Income tax expense (benefit),IncomeTaxes,160227000.0,96254000.0,-2481000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_ProfitLoss,us-gaap_IncomeStatementAbstract
30,us-gaap_ProfitLoss,Net income (loss),ProfitLoss,734317000.0,409193000.0,-608786000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
31,us-gaap_NetIncomeLossAttributableToNoncontrollingInterest,Net income attributable to noncontrolling interests,MinorityInterestIncomeExpense,171037000.0,113207000.0,42118000.0,1,False,False,False,,,,,,-1.0,1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
32,us-gaap_NetIncomeLoss,Net income (loss) attributable to common stockholders of Live Nation,NetIncome,563280000.0,295986000.0,-650904000.0,3,False,False,False,,,,,credit,1.0,1.0,us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
33,us-gaap_EarningsPerShareBasic,"Earnings Per Share, Basic",,1.38,0.66,-3.09,1,False,False,False,,,,,,,1.0,,us-gaap_IncomeStatementAbstract
34,us-gaap_EarningsPerShareDiluted,"Earnings Per Share, Diluted",,1.37,0.64,-3.09,1,False,False,False,,,,,,,1.0,,us-gaap_IncomeStatementAbstract
35,us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract,Weighted average common shares outstanding:,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
36,us-gaap_WeightedAverageNumberOfSharesOutstandingBasic,Weighted average common shares—basic,SharesAverage,228628390.0,224809558.0,217190862.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract
37,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,Weighted average common shares—diluted,SharesFullyDilutedAverage,230977326.0,231556866.0,217190862.0,2,False,False,False,,,,,,1.0,1.0,,us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract
38,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract,Reconciliation to net income (loss) available to common stockholders of Live Nation:,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
39,us-gaap_NetIncomeLoss,Net income (loss) attributable to common stockholders of Live Nation,NetIncome,563280000.0,295986000.0,-650904000.0,3,False,False,False,,,,,credit,1.0,1.0,us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
40,us-gaap_TemporaryEquityAccretionToRedemptionValueAdjustment,Accretion of redeemable noncontrolling interests,PreferredDividendExpense,-247438000.0,-146770000.0,-19771000.0,3,False,False,False,,,,,,-1.0,-1.0,us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
41,us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic,"Net income (loss) available to common stockholders, basic and diluted, total",NetIncomeToCommonShareholders,315842000.0,149216000.0,-670675000.0,3,False,False,False,,,,,credit,1.0,1.0,us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
42,us-gaap_InterestOnConvertibleDebtNetOfTax,"Convertible debt interest, net of tax",,,,,3,False,False,False,,,,,,,,us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
43,us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted,"Net Income (Loss) Available to Common Stockholders, Diluted, Total",,,,,2,False,False,False,,,,,,,,,lyv_ReconciliationofnetincomeavailabletocommonstockholdersAbstract
