,concept,label,standard_concept,2022-12-31,2021-12-31,2020-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
16,us-gaap_InterestIncomeExpenseNet,Reportable Segments - Financial Services,,92574000.0,3765000.0,484000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
17,us-gaap_InterestIncomeExpenseNet,Reportable Segments,,624054000.0,261838000.0,199722000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
18,us-gaap_InterestIncomeExpenseNet,Other,,-39958000.0,-9594000.0,-21791000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
19,us-gaap_InterestIncomeExpenseNet,Parent Company,,-5075000.0,-8647000.0,-9816000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
20,us-gaap_NoninterestIncomeAbstract,Noninterest income,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
21,sofi_NoninterestIncomeLoanOriginationsAndSales,Loan origination and sales,,605403000.0,497626000.0,371323000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
22,us-gaap_GainLossOnSecuritizationOfFinancialAssets,Securitizations,NonoperatingIncomeExpense,-40031000.0,-14862000.0,-70251000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
23,sofi_NoninterestIncomeServicing,Servicing,,43547000.0,-2281000.0,-19426000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
24,sofi_RevenueFromContractWithCustomerExcludingAssessedTaxTechnologyProductsAndSolutions,Technology products and solutions,,304901000.0,191847000.0,90128000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
25,us-gaap_NoninterestIncomeOther,Other,NonoperatingIncomeExpense,75619000.0,60298000.0,15827000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
26,us-gaap_NoninterestIncome,Total noninterest income (loss),NonInterestIncome,989439000.0,732628000.0,387601000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
27,us-gaap_NoninterestIncome,Reportable Segments - Lending,,608511000.0,480221000.0,281521000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
28,us-gaap_NoninterestIncome,Reportable Segments - Technology Platform,,315133000.0,194915000.0,96423000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
29,us-gaap_NoninterestIncome,Reportable Segments - Financial Services,,75102000.0,54313000.0,11386000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
30,us-gaap_NoninterestIncome,Reportable Segments,,998746000.0,729449000.0,389330000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
31,us-gaap_NoninterestIncome,Other,,-9307000.0,3179000.0,-1729000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
32,us-gaap_NoninterestIncome,Parent Company,,0.0,2617000.0,4102000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
33,us-gaap_RevenuesNetOfInterestExpense,Total net revenue,,1573535000.0,984872000.0,565532000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
34,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Lending,,1139991000.0,738323000.0,480866000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
35,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Technology Platform,,315133000.0,194886000.0,96316000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
36,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Financial Services,,167676000.0,58078000.0,11870000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
37,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments,,1622800000.0,991287000.0,589052000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
38,us-gaap_RevenuesNetOfInterestExpense,Other,,-49265000.0,-6415000.0,-23520000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
39,us-gaap_RevenuesNetOfInterestExpense,United States,,1504680000.0,981705000.0,564751000.0,2,False,True,True,srt:StatementGeographicalAxis,country_US,United States,srt:StatementGeographicalAxis: United States,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
40,us-gaap_RevenuesNetOfInterestExpense,All foreign countries,,68855000.0,3167000.0,781000.0,2,False,True,True,srt:StatementGeographicalAxis,us-gaap_NonUsMember,All foreign countries,srt:StatementGeographicalAxis: All foreign countries,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
41,us-gaap_RevenuesNetOfInterestExpense,Parent Company,,-5075000.0,-6030000.0,-5714000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
42,us-gaap_NoninterestExpenseAbstract,Noninterest expense,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
43,us-gaap_ResearchAndDevelopmentExpense,Technology and product development,ResearchAndDevelopementExpenses,405257000.0,276087000.0,201199000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
44,us-gaap_ResearchAndDevelopmentExpense,Cloud Computing Arrangement,,20500000.0,3600000.0,,3,False,True,False,us-gaap:OtherCommitmentsAxis,sofi_CloudComputingArrangementMember,Cloud Computing Arrangement,us-gaap:OtherCommitmentsAxis: Cloud Computing Arrangement,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
45,us-gaap_SellingAndMarketingExpense,Sales and marketing,SellingGeneralAndAdminExpenses,617823000.0,426875000.0,276577000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
46,us-gaap_CostOfRevenue,Cost of operations,CostOfGoodsAndServicesSold,313226000.0,256980000.0,178896000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
47,us-gaap_GeneralAndAdministrativeExpense,General and administrative,SellingGeneralAndAdminExpenses,501618000.0,498534000.0,237381000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
48,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Provision for credit losses,,54332000.0,7573000.0,0.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
49,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Credit card - Credit card,,53030000.0,7573000.0,,3,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_CreditCardLoanPortfolioSegmentMember,Credit card,"us-gaap:FinancingReceivablePortfolioSegmentAxis: Credit card, us-gaap:FinancingReceivableRecordedInvestmentByClassOfFinancingReceivableAxis: Credit card",,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
50,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Commercial and consumer banking,,1302000.0,0.0,,3,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_CommercialAndConsumerBankingPortfolioSegmentMember,Commercial and consumer banking,us-gaap:FinancingReceivablePortfolioSegmentAxis: Commercial and consumer banking,,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
51,us-gaap_NoninterestExpense,Total noninterest expense,NonInterestExpense,1892256000.0,1466049000.0,894053000.0,3,False,False,False,,,,,,-1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_NoninterestExpenseAbstract
52,us-gaap_NoninterestExpense,Parent Company,,42114000.0,278697000.0,317398000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,-1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_NoninterestExpenseAbstract
53,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Loss before income taxes,PretaxIncomeLoss,-318721000.0,-481177000.0,-328521000.0,1,False,False,False,,,,,credit,1.0,1.0,,us-gaap_IncomeStatementAbstract
54,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Parent Company,,-47189000.0,-284727000.0,-323112000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,,us-gaap_IncomeStatementAbstract
55,us-gaap_IncomeTaxExpenseBenefit,Income tax (expense) benefit,IncomeTaxes,-1686000.0,-2760000.0,104468000.0,1,False,False,False,,,,,debit,1.0,-1.0,,us-gaap_IncomeStatementAbstract
56,us-gaap_IncomeTaxExpenseBenefit,Parent Company,,-0.0,5294000.0,113548000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,-1.0,,us-gaap_IncomeStatementAbstract
57,us-gaap_NetIncomeLoss,Net loss,NetIncome,-320407000.0,-483937000.0,-224053000.0,1,False,False,False,,,,,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
58,us-gaap_NetIncomeLoss,Accumulated Deficit,,-320407000.0,-483937000.0,-224053000.0,2,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_RetainedEarningsMember,Accumulated Deficit,us-gaap:StatementEquityComponentsAxis: Accumulated Deficit,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
59,us-gaap_NetIncomeLoss,Parent Company,,-320407000.0,-483937000.0,-224053000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
60,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,Other comprehensive loss,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
61,us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,"Unrealized losses on available-for-sale securities, net",,-7260000.0,-1351000.0,0.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
62,us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,Parent Company,,-7260000.0,-1351000.0,0.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
63,us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,"Foreign currency translation adjustments, net",,435000.0,46000.0,-145000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
64,us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,Parent Company,,435000.0,46000.0,-145000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
65,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Total other comprehensive loss,,-6825000.0,-1305000.0,-145000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
66,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Accumulated Other Comprehensive Loss,,-6825000.0,-1305000.0,-145000.0,3,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedOtherComprehensiveIncomeMember,Accumulated Other Comprehensive Loss,us-gaap:StatementEquityComponentsAxis: Accumulated Other Comprehensive Loss,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
67,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Available-for-Sale Securities,,-7260000.0,-1351000.0,0.0,4,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedNetUnrealizedInvestmentGainLossMember,Available-for-Sale Securities,us-gaap:StatementEquityComponentsAxis: Available-for-Sale Securities,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
68,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Foreign Currency Translation Adjustments,,435000.0,46000.0,-145000.0,4,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedTranslationAdjustmentMember,Foreign Currency Translation Adjustments,us-gaap:StatementEquityComponentsAxis: Foreign Currency Translation Adjustments,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
69,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Parent Company,,-6825000.0,-1305000.0,-145000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
70,us-gaap_ComprehensiveIncomeNetOfTax,Comprehensive loss,,-327232000.0,-485242000.0,-224198000.0,2,False,False,False,,,,,credit,1.0,1.0,,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
71,us-gaap_ComprehensiveIncomeNetOfTax,Parent Company,,-327232000.0,-485242000.0,-224198000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
72,us-gaap_EarningsPerShareAbstract,Loss per share (Note 19),,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
73,us-gaap_EarningsPerShareBasic,Loss per share - basic (in dollars per share),,-0.4,-1.0,-4.3,2,False,False,False,,,,,,,1.0,,us-gaap_EarningsPerShareAbstract
74,us-gaap_EarningsPerShareDiluted,Loss per share - diluted (in dollars per share),,-0.4,-1.0,-4.3,2,False,False,False,,,,,,,1.0,,us-gaap_EarningsPerShareAbstract
75,us-gaap_WeightedAverageNumberOfSharesOutstandingBasic,Weighted average common stock outstanding - basic (in shares),SharesAverage,900886113.0,526730261.0,73851108.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap_EarningsPerShareAbstract
76,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,Weighted average common stock outstanding - diluted (in shares),SharesFullyDilutedAverage,900886113.0,526730261.0,73851108.0,2,False,False,False,,,,,,1.0,1.0,,us-gaap_EarningsPerShareAbstract
