,concept,label,standard_concept,2023-12-31,2022-12-31,2021-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
12,us-gaap_InterestIncomeExpenseNet,Net interest income,NetInterestIncome,1261740000.0,584096000.0,252244000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
13,us-gaap_InterestIncomeExpenseNet,Reportable Segments - Lending,,960773000.0,531480000.0,258102000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
14,us-gaap_InterestIncomeExpenseNet,Reportable Segments - Technology Platform,,1514000.0,0.0,-29000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
15,us-gaap_InterestIncomeExpenseNet,Reportable Segments - Financial Services,,334847000.0,92574000.0,3765000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
16,us-gaap_InterestIncomeExpenseNet,Reportable Segments,,1297134000.0,624054000.0,261838000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
17,us-gaap_InterestIncomeExpenseNet,Other,,-35394000.0,-39958000.0,-9594000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
18,us-gaap_InterestIncomeExpenseNet,Parent Company,,-28258000.0,-5075000.0,-8647000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
19,us-gaap_NoninterestIncomeAbstract,Noninterest income,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
20,sofi_NoninterestIncomeLoanOriginationSalesAndSecuritizations,"Loan origination, sales, and securitizations",,371812000.0,565372000.0,482764000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
21,sofi_NoninterestIncomeServicing,Servicing,,37328000.0,43547000.0,-2281000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
22,sofi_RevenueFromContractWithCustomerExcludingAssessedTaxTechnologyProductsAndSolutions,Technology products and solutions,,323972000.0,304901000.0,191847000.0,2,False,False,False,,,,,credit,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
23,us-gaap_NoninterestIncomeOther,Other,NonoperatingIncomeExpense,127937000.0,75619000.0,60298000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestIncome,us-gaap_NoninterestIncomeAbstract
24,us-gaap_NoninterestIncome,Total noninterest income,NonInterestIncome,861049000.0,989439000.0,732628000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
25,us-gaap_NoninterestIncome,Reportable Segments - Lending,,409848000.0,608511000.0,480221000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
26,us-gaap_NoninterestIncome,Reportable Segments - Technology Platform,,350826000.0,315133000.0,194915000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
27,us-gaap_NoninterestIncome,Reportable Segments - Financial Services,,101668000.0,75102000.0,54313000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
28,us-gaap_NoninterestIncome,Reportable Segments,,862342000.0,998746000.0,729449000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
29,us-gaap_NoninterestIncome,Other,,-1293000.0,-9307000.0,3179000.0,3,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
30,us-gaap_NoninterestIncome,Parent Company,,14832000.0,0.0,2617000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_NoninterestIncomeAbstract
31,us-gaap_RevenuesNetOfInterestExpense,Total net revenue,,2122789000.0,1573535000.0,984872000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
32,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Lending,,1370621000.0,1139991000.0,738323000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
33,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Technology Platform,,352340000.0,315133000.0,194886000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Technology Platform",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
34,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments - Financial Services,,436515000.0,167676000.0,58078000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,"srt:ConsolidationItemsAxis: Reportable Segments, us-gaap:StatementBusinessSegmentsAxis: Financial Services",,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
35,us-gaap_RevenuesNetOfInterestExpense,Reportable Segments,,2159476000.0,1622800000.0,991287000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable Segments,srt:ConsolidationItemsAxis: Reportable Segments,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
36,us-gaap_RevenuesNetOfInterestExpense,Other,,-36687000.0,-49265000.0,-6415000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_CorporateNonSegmentMember,Other,srt:ConsolidationItemsAxis: Other,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
37,us-gaap_RevenuesNetOfInterestExpense,United States,,2028112000.0,1504680000.0,981705000.0,2,False,True,True,srt:StatementGeographicalAxis,country_US,United States,srt:StatementGeographicalAxis: United States,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
38,us-gaap_RevenuesNetOfInterestExpense,All foreign countries,,94677000.0,68855000.0,3167000.0,2,False,True,True,srt:StatementGeographicalAxis,us-gaap_NonUsMember,All foreign countries,srt:StatementGeographicalAxis: All foreign countries,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
39,us-gaap_RevenuesNetOfInterestExpense,Parent Company,,-13426000.0,-5075000.0,-6030000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_IncomeStatementAbstract
40,us-gaap_NoninterestExpenseAbstract,Noninterest expense,,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
41,us-gaap_ResearchAndDevelopmentExpense,Technology and product development,ResearchAndDevelopementExpenses,511419000.0,405257000.0,276087000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
42,us-gaap_SellingAndMarketingExpense,Sales and marketing,SellingGeneralAndAdminExpenses,719400000.0,617823000.0,426875000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
43,us-gaap_CostOfRevenue,Cost of operations,CostOfGoodsAndServicesSold,379998000.0,313226000.0,256980000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
44,us-gaap_GeneralAndAdministrativeExpense,General and administrative,SellingGeneralAndAdminExpenses,511011000.0,501618000.0,498534000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
45,us-gaap_GoodwillImpairmentLoss,Goodwill impairment,AssetImpairmentChargesIS,247174000.0,0.0,0.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
46,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Provision for credit losses,,54945000.0,54332000.0,7573000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
47,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Credit card - Credit card,,54267000.0,53030000.0,,3,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_CreditCardLoanPortfolioSegmentMember,Credit card,"us-gaap:FinancingReceivablePortfolioSegmentAxis: Credit card, us-gaap:FinancingReceivableRecordedInvestmentByClassOfFinancingReceivableAxis: Credit card",,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
48,us-gaap_FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal,Commercial and consumer banking,,678000.0,1302000.0,,3,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_CommercialAndConsumerBankingPortfolioSegmentMember,Commercial and consumer banking,us-gaap:FinancingReceivablePortfolioSegmentAxis: Commercial and consumer banking,,1.0,1.0,us-gaap_NoninterestExpense,us-gaap_NoninterestExpenseAbstract
49,us-gaap_NoninterestExpense,Total noninterest expense,NonInterestExpense,2423947000.0,1892256000.0,1466049000.0,3,False,False,False,,,,,,-1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_NoninterestExpenseAbstract
50,us-gaap_NoninterestExpense,Parent Company,,169971000.0,42114000.0,278697000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,-1.0,1.0,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap_NoninterestExpenseAbstract
51,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Loss before income taxes,PretaxIncomeLoss,-301158000.0,-318721000.0,-481177000.0,1,False,False,False,,,,,credit,1.0,1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
52,us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,Parent Company,,-183397000.0,-47189000.0,-284727000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
53,us-gaap_IncomeTaxExpenseBenefit,Income tax benefit (expense),IncomeTaxes,416000.0,-1686000.0,-2760000.0,1,False,False,False,,,,,debit,1.0,-1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
54,us-gaap_IncomeTaxExpenseBenefit,Parent Company,,10696000.0,-0.0,5294000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,-1.0,us-gaap_NetIncomeLoss,us-gaap_IncomeStatementAbstract
55,us-gaap_NetIncomeLoss,Net loss,NetIncome,-300742000.0,-320407000.0,-483937000.0,1,False,False,False,,,,,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
56,us-gaap_NetIncomeLoss,Accumulated Deficit,,-300742000.0,-320407000.0,-483937000.0,2,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_RetainedEarningsMember,Accumulated Deficit,us-gaap:StatementEquityComponentsAxis: Accumulated Deficit,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
57,us-gaap_NetIncomeLoss,Parent Company,,-300742000.0,-320407000.0,-483937000.0,2,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_IncomeStatementAbstract
58,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract,Other comprehensive income (loss),,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
59,us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,"Unrealized gains (losses) on available-for-sale securities, net",,6410000.0,-7260000.0,-1351000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
60,us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,Parent Company,,6410000.0,-7260000.0,-1351000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
61,us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,"Foreign currency translation adjustments, net",,677000.0,435000.0,46000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
62,us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,Parent Company,,677000.0,435000.0,46000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
63,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Total other comprehensive income (loss),,7087000.0,-6825000.0,-1305000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
64,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Accumulated Other Comprehensive Income (Loss),,7087000.0,-6825000.0,-1305000.0,3,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedOtherComprehensiveIncomeMember,Accumulated Other Comprehensive Income (Loss),us-gaap:StatementEquityComponentsAxis: Accumulated Other Comprehensive Income (Loss),,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
65,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,AFS Debt Securities,,6410000.0,-7260000.0,-1351000.0,4,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedNetUnrealizedInvestmentGainLossMember,AFS Debt Securities,us-gaap:StatementEquityComponentsAxis: AFS Debt Securities,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
66,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Foreign Currency Translation Adjustments,,677000.0,435000.0,46000.0,4,False,True,True,us-gaap:StatementEquityComponentsAxis,us-gaap_AccumulatedTranslationAdjustmentMember,Foreign Currency Translation Adjustments,us-gaap:StatementEquityComponentsAxis: Foreign Currency Translation Adjustments,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
67,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,Parent Company,,7087000.0,-6825000.0,-1305000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_ComprehensiveIncomeNetOfTax,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
68,us-gaap_ComprehensiveIncomeNetOfTax,Comprehensive loss,,-293655000.0,-327232000.0,-485242000.0,2,False,False,False,,,,,credit,1.0,1.0,,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
69,us-gaap_ComprehensiveIncomeNetOfTax,Parent Company,,-293655000.0,-327232000.0,-485242000.0,3,False,True,True,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,credit,1.0,1.0,,us-gaap_OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecreaseAbstract
70,us-gaap_EarningsPerShareAbstract,Loss per share (Note 19),,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
71,us-gaap_EarningsPerShareBasic,Loss per share - basic (in dollars per share),,-0.36,-0.4,-1.0,2,False,False,False,,,,,,,1.0,,us-gaap_EarningsPerShareAbstract
72,us-gaap_EarningsPerShareDiluted,Loss per share - diluted (in dollars per share),,-0.36,-0.4,-1.0,2,False,False,False,,,,,,,1.0,,us-gaap_EarningsPerShareAbstract
73,us-gaap_WeightedAverageNumberOfSharesOutstandingBasic,Weighted average common stock outstanding - basic (in shares),SharesAverage,945024160.0,900886113.0,526730261.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap_EarningsPerShareAbstract
74,us-gaap_WeightedAverageNumberOfDilutedSharesOutstanding,Weighted average common stock outstanding - diluted (in shares),SharesFullyDilutedAverage,945024160.0,900886113.0,526730261.0,2,False,False,False,,,,,,1.0,1.0,,us-gaap_EarningsPerShareAbstract
