,concept,label,standard_concept,2024-12-31,2023-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
26,us-gaap_ServicingAssetAtFairValueAmount,"Level 1 - Fair Value, Recurring",,0.0,0.0,5,False,True,True,us-gaap:FairValueByFairValueHierarchyLevelAxis,us-gaap_FairValueInputsLevel1Member,Level 1,"us-gaap:FairValueByFairValueHierarchyLevelAxis: Level 1, us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
27,us-gaap_ServicingAssetAtFairValueAmount,"Level 2 - Fair Value, Recurring",,0.0,0.0,5,False,True,True,us-gaap:FairValueByFairValueHierarchyLevelAxis,us-gaap_FairValueInputsLevel2Member,Level 2,"us-gaap:FairValueByFairValueHierarchyLevelAxis: Level 2, us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
28,us-gaap_ServicingAssetAtFairValueAmount,"Level 3 - Fair Value, Recurring",,342128000.0,180469000.0,5,False,True,True,us-gaap:FairValueByFairValueHierarchyLevelAxis,us-gaap_FairValueInputsLevel3Member,Level 3,"us-gaap:FairValueByFairValueHierarchyLevelAxis: Level 3, us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
29,us-gaap_ServicingAssetAtFairValueAmount,"Total Loans - Fair Value, Recurring",,342128000.0,180469000.0,5,False,True,True,us-gaap:FairValueByMeasurementBasisAxis,us-gaap_EstimateOfFairValueFairValueDisclosureMember,Total Loans,"us-gaap:FairValueByMeasurementBasisAxis: Total Loans, us-gaap:FairValueByMeasurementFrequencyAxis: Fair Value, Recurring",,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
30,us-gaap_PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,"Property, equipment and software",PlantPropertyEquipmentNet,287869000.0,216908000.0,4,False,False,False,,,,,,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
31,us-gaap_Goodwill,Goodwill,Goodwill,1393505000.0,1393505000.0,4,False,False,False,,,,,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
32,us-gaap_Goodwill,Parent Company,,590539000.0,590539000.0,5,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
33,us-gaap_Goodwill,Lending,,17688000.0,,5,False,True,True,us-gaap:StatementBusinessSegmentsAxis,sofi_LendingSegmentMember,Lending,us-gaap:StatementBusinessSegmentsAxis: Lending,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
34,us-gaap_Goodwill,Technology Platform,,1338658000.0,,5,False,True,True,us-gaap:StatementBusinessSegmentsAxis,sofi_TechnologyPlatformSegmentMember,Technology Platform,us-gaap:StatementBusinessSegmentsAxis: Technology Platform,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
35,us-gaap_Goodwill,Financial Services,,37159000.0,,5,False,True,True,us-gaap:StatementBusinessSegmentsAxis,sofi_FinancialServicesSegmentMember,Financial Services,us-gaap:StatementBusinessSegmentsAxis: Financial Services,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
36,us-gaap_IntangibleAssetsNetExcludingGoodwill,Intangible assets,IntangibleAssets,297794000.0,364048000.0,4,False,False,False,,,,,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
37,us-gaap_IntangibleAssetsNetExcludingGoodwill,Parent Company,,146454000.0,180240000.0,5,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
38,us-gaap_OperatingLeaseRightOfUseAsset,Operating lease right-of-use assets,OperatingLeaseRightOfUseAsset,81219000.0,89635000.0,4,False,False,False,,,,,,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
39,us-gaap_OtherAssets,"Other assets (less allowance for credit losses of $2,444 and $1,837 as of December 31, 2024 and 2023, respectively)",OtherNonOperatingCurrentAssets,1714669000.0,554366000.0,4,False,False,False,,,,,,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
40,us-gaap_OtherAssets,Parent Company,,401015000.0,250000.0,5,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
41,us-gaap_Assets,Total assets,Assets,36250951000.0,30074858000.0,4,False,False,False,,,,,debit,1.0,1.0,,us-gaap_AssetsAbstract
42,us-gaap_Assets,"Variable Interest Entity, Primary Beneficiary",,272952000.0,774765000.0,5,False,True,False,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary",debit,1.0,1.0,,us-gaap_AssetsAbstract
43,us-gaap_Assets,United States,,35299444000.0,29133417000.0,5,False,True,True,srt:StatementGeographicalAxis,country_US,United States,srt:StatementGeographicalAxis: United States,debit,1.0,1.0,,us-gaap_AssetsAbstract
44,us-gaap_Assets,All foreign countries,,951507000.0,941441000.0,5,False,True,True,srt:StatementGeographicalAxis,us-gaap_NonUsMember,All foreign countries,srt:StatementGeographicalAxis: All foreign countries,debit,1.0,1.0,,us-gaap_AssetsAbstract
45,us-gaap_Assets,Parent Company,,8306125000.0,7188071000.0,5,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,1.0,,us-gaap_AssetsAbstract
46,us-gaap_LiabilitiesAndStockholdersEquityAbstract,"Liabilities, temporary equity and permanent equity",,,,3,True,False,False,,,,,,,,,us-gaap_StatementLineItems
47,us-gaap_LiabilitiesAbstract,Liabilities:,,,,4,True,False,False,,,,,,,,,us-gaap_LiabilitiesAndStockholdersEquityAbstract
48,us-gaap_InterestBearingDepositLiabilities,Interest-bearing deposits,TotalDeposits,25861400000.0,18568993000.0,7,False,False,False,,,,,,1.0,1.0,us-gaap_Deposits,us-gaap_DepositsAbstract
