,concept,label,standard_concept,2022-12-31,2021-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_AssetsAbstract,Assets,,,,1,True,False,False,,,,,,,,,us-gaap_StatementOfFinancialPositionAbstract
1,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash and cash equivalents,CashAndMarketableSecurities,1421907000.0,494711000.0,2,False,False,False,,,,,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
2,us-gaap_CashAndCashEquivalentsAtCarryingValue,Parent Company,,201000.0,0.0,3,False,True,False,srt:ConsolidatedEntitiesAxis,srt_ParentCompanyMember,Parent Company,srt:ConsolidatedEntitiesAxis: Parent Company,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
3,us-gaap_RestrictedCashAndCashEquivalents,Restricted cash and restricted cash equivalents,OtherOperatingCurrentAssets,424395000.0,273726000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
4,us-gaap_RestrictedCashAndCashEquivalents,"Variable Interest Entity, Primary Beneficiary",,68151000.0,53161000.0,4,False,True,False,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary",debit,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
5,us-gaap_OtherInvestments,"Investment securities (includes available-for-sale securities of $195,438 and $194,907 at fair value with associated amortized cost of $203,418 and $195,796 as of December 31, 2022 and 2021, respectively)",LongtermInvestments,396769000.0,569595000.0,2,False,False,False,,,,,,1.0,1.0,us-gaap_Assets,us-gaap_AssetsAbstract
6,us-gaap_LoansReceivableHeldForSaleAmount,"Loans held for sale, at fair value",TradeReceivables,13557074000.0,5952972000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
7,us-gaap_LoansReceivableHeldForSaleAmount,"Variable Interest Entity, Primary Beneficiary",,931701000.0,808904000.0,4,False,True,False,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary",,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
8,us-gaap_LoansReceivableHeldForSaleAmount,Personal Loans - Personal loans,,8610434000.0,2289426000.0,4,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_PersonalLoanPortfolioSegmentMember,Personal Loans,"us-gaap:FinancingReceivablePortfolioSegmentAxis: Personal Loans, us-gaap:FinancingReceivableRecordedInvestmentByClassOfFinancingReceivableAxis: Personal loans",,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
9,us-gaap_LoansReceivableHeldForSaleAmount,Student Loans - Student loans,,4877177000.0,3450837000.0,4,False,True,True,us-gaap:FinancingReceivablePortfolioSegmentAxis,sofi_StudentLoanPortfolioSegmentMember,Student Loans,"us-gaap:FinancingReceivablePortfolioSegmentAxis: Student Loans, us-gaap:FinancingReceivableRecordedInvestmentByClassOfFinancingReceivableAxis: Student loans",,1.0,1.0,us-gaap_Assets,us-gaap_StatementLineItems
