,concept,label,standard_concept,2025-03-31,2024-03-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_InterestAndOtherIncomeAbstract,Interest income,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
1,us-gaap_InterestAndFeeIncomeLoansAndLeases,Loans and securitizations,NetInterestIncome,712876000.0,620228000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_InterestIncomeOperating,us-gaap_InterestAndOtherIncomeAbstract
2,us-gaap_InterestIncomeOther,Other,InterestIncome,50936000.0,45683000.0,3,False,False,False,,,,,credit,1.0,1.0,us-gaap_InterestIncomeOperating,us-gaap_InterestAndOtherIncomeAbstract
3,us-gaap_InterestIncomeOperating,Total interest income,TotalInterestIncomeOperating,763812000.0,665911000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_InterestIncomeExpenseNet,us-gaap_InterestAndOtherIncomeAbstract
4,us-gaap_InterestExpenseAbstract,Interest expense,,,,1,True,False,False,,,,,,,,,us-gaap_IncomeStatementAbstract
5,sofi_InterestExpenseSecuritizationsAndWarehouses,Securitizations and warehouses,,28144000.0,40921000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_InterestExpenseOperating,us-gaap_InterestExpenseAbstract
6,us-gaap_InterestExpenseDeposits,Deposits,InterestExpenseDeposits,225399000.0,211451000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_InterestExpenseOperating,us-gaap_InterestExpenseAbstract
7,sofi_InterestExpenseCorporateBorrowings,Corporate borrowings,,11428000.0,10711000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_InterestExpenseOperating,us-gaap_InterestExpenseAbstract
8,us-gaap_InterestExpenseOther,Other,InterestExpense,115000.0,110000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_InterestExpenseOperating,us-gaap_InterestExpenseAbstract
9,us-gaap_InterestExpenseOperating,Total interest expense,InterestExpense,265086000.0,263193000.0,3,False,False,False,,,,,,-1.0,1.0,us-gaap_InterestIncomeExpenseNet,us-gaap_InterestExpenseAbstract
10,us-gaap_InterestIncomeExpenseNet,Net interest income,NetInterestIncome,498726000.0,402718000.0,1,False,False,False,,,,,,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
11,us-gaap_InterestIncomeExpenseNet,Reportable segments - Lending,,360621000.0,266536000.0,2,False,True,True,srt:ConsolidationItemsAxis,us-gaap_OperatingSegmentsMember,Reportable segments,"srt:ConsolidationItemsAxis: Reportable segments, us-gaap:StatementBusinessSegmentsAxis: Lending",,1.0,1.0,us-gaap_RevenuesNetOfInterestExpense,us-gaap_IncomeStatementAbstract
